kd_diff,sig_strike_diff,total_strikes_diff,td_diff,ctrl_time_diff,height_diff,reach_diff,age_diff,winrate_diff,winner
-0.8,69.4,73.4,0.6,40.2,2,6,3,0.214492754,1
0.2,-20.4,-53.8,-1.6,-307.4,0,-1,3,0.094827586,1
-1,18.5,30.7,-0.7,84.45,5,-1,-2,0.05952381,1
-0.3,-8.9,-13,-0.1,15.7,0,-1,3,-0.086842105,0
0,0,0,0,0,1,0,-3,0.133333333,1
0.6,1,12.8,-1,43.8,3,0,-2,-0.105714286,0
0,0,-23.75,-0.5,-148.5,2,3,1,0.133333333,1
0.2,25.8,30.8,0,2,-2,-4,10,-0.083333333,0
0,-15.75,-17,-0.75,-4.25,3,5,-1,0.018181818,1
0,-2.5,1.5,1.5,169.5,0,2,-5,0.162105263,1
0.4,-8.6,-4.6,-1,-27.4,-3,-1,4,-0.060386473,0
0,-27,-26.5,0.5,55,1,2,6,-0.241758242,1
1.2,38.6,71.4,-0.2,60,-2,2,4,0.054285714,0
0.6,31.4,23.8,-0.6,-138.8,-2,-5,-7,0.062200957,1
0.4,11.8,-64,-7.2,-148,1,2,5,-0.045787546,0
-0.4,7,3.4,0.4,33.4,0,-1,-2,0.100877193,0
0.4,17.5,22.3,0,26,1,4,-2,0.128205128,1
0,14.8,41,-2,-95.4,1,3,5,-0.127413127,1
0.4,-17.8,-58,-0.8,-215.2,3,7,8,-0.004137931,0
0.5,11.08333333,37.58333333,-0.666666667,-61.33333333,3,5,-1,0.171014493,0
0,-54,-4,4,334,0,-7,-4,0.102564103,0
0,19.33333333,29,-0.5,-47.83333333,-1,0,-4,0.17251462,1
0.333333333,30.66666667,27,-0.333333333,-8,0,2,0,0.095975232,1
0,-67,-74,-0.5,-45.5,-2,0,-5,-0.058823529,0
0.6,3.2,10.4,-0.8,57,0,2,-7,-0.180672269,1
-0.333333333,-1.166666667,-7.916666667,-0.416666667,13.33333333,-2,-2,6,-0.103529412,1
0,0,0,0,0,0,-2,3,0.096153846,1
-0.8,7.2,73.6,0.4,220,2,4,-1,-0.391304348,0
-0.4,17.6,-23.2,0.2,-167.2,1,-2,6,0.042857143,1
0.25,24.15,32.3,-0.5,-10.3,-1,-3,-2,0.000957854,0
0,46,27,-3.6,-260.4,1,3,8,-0.207430341,1
1,16,72,-1,404,1,-1,1,0.326388889,1
0,-3,2.4,1.8,154.8,-1,0,-2,-0.011111111,0
-0.6,38.5,36.5,0,6,-6,-3,3,0.088888889,1
0,-13.6,-10.6,0.2,-17.4,0,5,-9,-0.009090909,0
0.2,-26.2,-31.6,1.8,145.6,-2,-2,7,0.011904762,0
0.2,-1,-0.4,0.6,239.6,0,0,-2,0.102608696,0
-0.4,28.6,42.8,0,4.2,-2,-3,7,-0.083333333,0
0.4,9.8,11.2,-0.6,-84.2,0,0,-1,-0.038509317,0
0,0,0,0,0,0,3,-1,0.05,1
0,0,0,0,0,-3,1,8,-0.009615385,0
0.2,1.4,-26.8,-1.8,-177.8,0,-1,4,0.022774327,0
0.666666667,0.333333333,-1.666666667,-0.333333333,11,-1,-2,-2,0.043636364,1
-0.2,8,22.4,-0.2,-3.8,2,1,9,-0.052941176,0
-0.4,59.2,63.3,0.8,127.4,3,4,-4,0.171014493,1
0,25.83333333,71.16666667,1.5,136.5,-4,-10,-7,-0.033333333,1
0,40.73333333,37.86666667,-1.666666667,-106.0666667,0,-2,-3,0.009615385,1
-0.2,-13.6,9.8,-1.4,-132,-2,0,-1,-0.137218045,0
-0.6,29.2,51,1.8,165.2,3,1,0,0.043074324,1
-0.15,2.05,1.1,0.6,45.4,0,-5,7,-0.162248144,0
-0.2,22.4,5.8,0.6,-30.2,-1,2,2,0.119047619,1
0.2,15.4,26.4,0.6,92.6,-1,-1,-4,0.279710145,1
-0.4,38.8,47.6,0.2,6.8,-2,-3,2,0.087719298,1
-0.1,16.8,19.2,0.2,15.6,0,2,2,0.026162791,1
0,-4.25,10.75,0.75,173.5,4,9,1,-0.325,0
0.4,12.1,13,-2.75,-137.05,2,0,6,0.023923445,1
1,-14,-31,-1,5,-1,2,-10,0.333333333,1
-0.2,-14.6,-4.6,0.25,-7.35,1,-2,-6,0.164772727,1
0,-0.75,-6.25,-0.5,70,-3,3,2,0.152380952,1
0,21,50,2,391,0,-5,-6,0.3,1
-0.2,15.8,39.4,2.6,264.4,-1,2,2,-0.041666667,1
-0.666666667,3.533333333,16.86666667,1.2,80,3,2,-1,-0.021390374,1
0.5,0,-53.25,-0.5,-121.25,1,2,0,0.084615385,1
-0.4,-13.4,-1.6,0.4,114.2,-2,-2,-5,0.039399625,1
0.2,29.66666667,35.6,1.133333333,-16.26666667,0,1,2,0.036363636,1
-0.4,-28.8,-28,1,27.6,1,1,2,-0.094508301,0
-0.25,44.33333333,55.91666667,2.666666667,110.5,3,2,0,0.067150635,0
0,-16.8,-13.6,2.6,192,1,3,-7,0.071969697,1
0.2,37.8,28.4,0.4,45.8,-3,0,-7,0.149350649,1
0,-14.85,-45.95,-1.45,-122,-2,1,4,-0.012820513,0
1,-38,-57,-1,-49,-2,0,-9,0.28,1
0.75,-10,1,-0.5,-39.5,2,6,3,-0.054919908,1
0,6,8.5,0,-45.5,2,7,1,0.2375,0
0,-3,-7,1.4,34,0,-3,2,-0.022222222,0
0.4,-3.6,-18.2,1.2,-0.2,-3,-2,1,-0.015873016,0
-1,41.2,49,0.6,128,-1,-3,1,-0.169354839,0
0.4,-3,-3.6,0,27.6,1,1,-4,-0.107142857,1
-0.05,-5.5,4.7,-0.25,-50.2,0,-2,6,-0.09037037,1
-0.4,52.8,62.8,0,-31.2,2,6,4,0.153333333,1
0,2.8,0,-0.2,-97.4,-1,2,3,0.028985507,1
0.8,5.55,-5.5,-1.35,-149.5,3,-4,-5,0.102941176,1
-0.2,-13.4,-12.8,2,18.2,-2,-2,3,-0.09137931,1
-0.333333333,66.16666667,99.58333333,-0.666666667,72.5,3,0,-1,0.019607843,1
-0.6,46.8,43.4,-1.2,-104.6,-1,-2,5,-0.014285714,1
0.4,1,-34.33333333,-0.733333333,-170.5333333,1,1,7,-0.019607843,0
0,-7.2,-9.8,-0.4,69.4,3,4,11,0.017786561,0
0,12.2,43,2.6,358,0,-1,9,-0.111644658,0
0,-96,-65,1,611,-2,4,-3,0.251879699,1
0.6,5.2,8.6,0,7.8,-1,-2,7,0.045962733,0
-0.2,-6.8,6.2,0,48.4,0,2,-3,-0.025974026,0
-0.5,-68.25,-168.5,-1.75,-112.25,-1,-3,6,0.152777778,1
-0.2,13,12.8,-1.8,-87,-2,-1,8,-0.124125874,0
0,-41,-54.5,-1.5,-1,0,-3,0,0.011111111,1
0,-20.4,-37.6,0.2,176.2,1,0,3,0.214285714,1
0.5,23,19.5,-1,-49.5,5,4,2,0.156862745,1
0.2,28.8,22,-0.2,-83.4,4,9,-2,0.1,1
1.5,25.5,-40.5,5,412,0,-1,3,0.030769231,0
-0.2,24.4,33,-0.2,-4.2,5,3,-5,0.16091954,1
0.2,-59.8,-53.8,0.8,72.2,-5,2,3,0.099539171,1
-0.3,65.1,40.6,1,62.7,-3,-3,-4,-0.006944444,0
0,-6.4,-62,0.2,20.8,-1,2,7,0.052173913,0
-0.8,27.2,27.6,0,2.8,-5,-7,8,-0.19047619,0
-0.4,22.2,26,1.2,-5.8,-8,-6,4,0.089285714,0
0.4,-20.4,-7.6,0.2,106.4,-5,-2,0,-0.012578616,1
-0.166666667,-35.66666667,-52,-0.666666667,-43.66666667,5,1,-4,0.238562092,1
-0.6,19.9,28.4,-0.8,10.4,0,-2,7,-0.248251748,0
0.8,37.75,19.45,-1.75,-124.8,-1,1,6,-0.129310345,0
0,34.2,37.4,-0.4,-109,1,1,12,-0.305429864,0
0,2.65,-0.25,1.15,209.05,-2,-2,6,0.026190476,0
-0.05,19.95,54.7,0,215.9,-3,2,-6,0.022546419,0
-0.333333333,33.73333333,51.26666667,0.933333333,128.4666667,2,3,7,-0.326086957,0
0,28.33333333,36,0.333333333,83.33333333,1,0,-1,-0.075098814,1
0,-13.6,-31.4,-2.6,-170.4,-1,-1,-5,0.053571429,1
0.666666667,6.833333333,60.16666667,-2,-87.33333333,2,3,5,-0.107894737,0
1,20.75,14.75,-3,-180.5,-2,2,2,-0.006060606,1
-0.25,21.75,4,0,-86,4,0,4,0.333333333,1
0,-36.75,-20,-0.75,153.25,-1,-3,-4,0.157563025,1
-0.133333333,4.533333333,-13.73333333,-1.933333333,-151.6,2,2,-6,0.016025641,0
0,-17,-13.5,-2,-126.25,-2,0,-5,-0.053846154,0
0,-32.4,-6.4,0.8,132.2,-3,-3,7,-0.242105263,0
0,-4,-5.75,-0.75,-127.5,-1,-6,-3,0.055137845,1
-0.8,52,60.6,0.4,23.2,5,2,-3,-0.063030303,0
0.2,37.8,0.8,0.6,150.4,-1,-6,8,0.008837209,0
0.8,-37.6,-113.4,0.4,-258,-1,1,-5,-0.011904762,1
-0.75,19.25,52.25,1.75,280.5,-1,2,1,0.166666667,1
0.25,-21.41666667,-17.41666667,-2.333333333,-79.58333333,-1,-3,2,-0.15,0
1,-17.5,-69.25,0,-104.3333333,-2,0,-6,0.011857708,1
0,10,40,1,304,3,3,8,-0.013888889,0
-0.1,51.4,67.4,1.1,18.5,2,1,2,-0.143084261,0
0,-6.8,-9.4,0.6,42.13333333,1,5,-8,-0.0075,1
0,24.66666667,32.66666667,-0.333333333,-108.6666667,1,2,-1,0.104545455,1
0.4,-8.2,-40.4,-1.6,-183.6,1,5,5,-0.124137931,0
0.25,-29.75,-10,-3.25,-35.25,6,7,0,-0.033333333,1
0.25,0.8,7,0.45,-6.05,0,0,5,-0.020050125,1
-0.8,1,52.7,1.1,283.5,-1,-4,13,-0.079150579,0
-0.6,13.8,50.8,1.4,-31.2,-1,-2,5,0.003030303,1
0.2,-60.8,-60.2,1,5.2,-2,-2,-2,0.104761905,1
0.266666667,-10.46666667,-24.46666667,-1,-161.7333333,1,1,0,-0.066666667,0
0.8,5.4,-22,-2.4,-231.8,1,-3,-9,0.087912088,1
0.266666667,4,15,0.8,85.53333333,2,1,2,-0.154385965,0
0,12.5,-25,-1,-124,0,-4,-7,-0.125,1
0.2,10.93333333,-42.93333333,-4.266666667,-367.7333333,5,2,0,0.060606061,1
0,8.6,50.6,1.4,269.4,2,3,2,-0.07254902,1
-0.5,12.5,29.5,3,132.5,2,2,-12,0.016203704,0
0,0,-13.33333333,2.666666667,164.6666667,-1,-4,7,-0.181818182,0
-0.2,35.8,31.6,0,25,5,2,0,0.065714286,1
0.2,-2,-45.4,-3.6,-286.2,0,-1,3,-0.344827586,0
0,7.8,11,-0.6,48.2,0,0,0,0.035714286,0
-0.2,16.4,-0.4,0.4,-94.2,-3,0,-5,0.144615385,1
0.25,-8.25,-4.25,0.25,-7.666666667,2,8,0,0.090909091,1
0,-0.4,-11.4,-0.6,151.6,-3,2,7,0.145380435,1
0,8.8,22,0.6,180.2,1,1,1,-0.032051282,0
0,5.166666667,38,-0.083333333,22,1,-3,3,-0.155789474,1
0,-11,-14,0.6,226,4,3,5,-0.008064516,1
0,-48.5,-56,-1.5,-104.5,2,1,3,-0.175438596,0
-0.6,-7.7,16.5,-3.6,-37.6,4,2,-2,0.03125,0
1.5,76.5,111,-0.75,107.5,2,3,-9,0.237458194,1
0,7,22.66666667,0,-62.33333333,0,-2,-3,0.275789474,1
0,17,66.6,3.8,470.5,-1,-1,-7,0.208333333,1
0,7.4,14.6,0.4,65.2,0,1,10,-0.068181818,0
0.4,-0.8,-8.2,-1,-34.2,-1,0,7,0.086111111,0
1,-32.5,-48.25,-0.5,-111.25,2,6,6,0.010233918,1
0,-12.1,0.2,-2.1,-174.6,4,6,3,-0.180952381,0
0.2,-20,-51,-1.6,-51.6,3,2,4,-0.076923077,0
0,47,55,0,188.5,6,6,-7,0,1
0,-53.75,-68.75,0.75,-32,3,4,-6,0.237458194,1
-0.3,16.5,21.3,0.6,79,-2,2,8,-0.066666667,0
0.4,22.6,22.6,0,0.2,1,0,-4,0.144615385,1
0,6.25,8.6,-0.8,-82.2,5,5,-5,0.085714286,1
0,-11,-17.5,-0.5,-156.5,-2,-1,0,-0.031674208,0
-0.2,14.4,16.6,0.4,-132.2,-2,0,9,0.025,1
0.4,-13.4,-26.4,-3.4,-95.4,4,4,2,0.043137255,1
0.2,32.2,36.8,1.2,92.4,-1,1,6,0.026153846,1
0,20,16.6,-0.4,-0.6,5,2,5,0.1,1
0,7.6,-0.4,-0.4,-20.8,0,0,6,-0.1625,0
0,15,-15,1,44,-1,1,-5,-0.052380952,0
0,-2.2,-6.8,0,4.2,-2,-1,3,0.108333333,1
0,39.4,14.8,-2.8,-271.2,-1,-1,-3,-0.221291866,1
0,-56.4,-47.8,0.4,-13.8,0,0,-3,0.316742081,1
0,0,0,0,0,-1,2,-9,0.220095694,1
0,-37.5,-13,3.5,24.5,0,3,-6,0.115789474,0
0,-31.4,-18,0.8,199.2,-1,4,-1,-0.072752231,1
0.4,31.8,-33.6,-2.8,-253.4,4,2,-5,-0.032467532,0
0.333333333,-27.6,-31.26666667,0.333333333,50.2,-3,-5,-2,-0.005733006,1
-0.2,-2.2,14.4,0.8,191.2,-2,-4,2,0.058536585,0
-0.2,17.4,14,0.4,34,3,1,4,-0.009259259,1
0,9.4,11.4,0.4,-85.6,-4,-4,9,0.064449064,1
-0.25,-11.6,9,-0.25,130.75,4,5,-1,-0.179166667,1
0.4,-11.6,-9.4,0.2,59.6,1,-2,-2,0.024216524,1
-0.2,38.4,8.6,0.6,-147,-2,-2,-1,0.0725,1
0.5,-1.5,-19,-1,-36,-2,0,-1,-0.015151515,1
-0.5,11.5,21.66666667,2.166666667,356.3333333,0,-4,3,-0.018181818,1
0,-53,-63,1,-101,-1,-1,-4,0.035087719,0
0,19.75,34.58333333,-2.083333333,-135.5,0,0,1,0.052631579,0
0.333333333,-25,-42.66666667,-1,-55,-2,0,3,0,1
0,41.4,36,0.4,-30.8,0,1,5,0.033206831,0
0,-12.8,-16.6,-0.2,-20.2,0,-1,9,0.020989505,1
0.2,-5.4,-1.4,-0.2,-231,3,2,5,-0.10693302,0
0,13.4,56.4,-0.6,-47.6,-1,-4,6,-0.160477454,0
0,-0.7,-32,1.3,-46.4,0,3,1,0.070953437,1
0,34.6,66,0.4,124.2,0,0,-2,0.162068966,1
-0.2,-31.75,-22.75,3.25,350.3,-2,-3,-1,0.285714286,1
0,-8.5,-14.5,-3,-286,0,2,-7,-0.075163399,0
1,58.5,68.5,0,42,-3,-3,-1,-0.044117647,1
0,41,50,3,48,-1,1,-2,0.152941176,1
0.2,0.8,26.2,2.6,177.3,-1,3,3,-0.061538462,0
0.8,3.2,-3.8,0,50.6,3,3,4,0.115853659,0
0,6.8,-14.6,-0.8,-215.8,-3,-2,15,-0.088888889,0
-0.2,-0.8,-32.6,-1.6,-249.4,-2,-3,-3,0.29144385,1
-0.8,-31.2,-35.4,0.6,-47.2,0,2,3,-0.048421053,0
0.1,-57.45,-62.2,-0.2,-88.35,1,3,-1,0.076252723,0
-0.1,-8.9,-87,-0.1,-15.2,0,2,8,-0.176470588,0
0.2,3.6,7.4,-0.2,43.6,2,6,-7,0.104166667,1
0,79.5,81.5,2,95.5,-2,-2,-6,0.059210526,1
0,-17,-35,-1,-45,1,-1,2,-0.18627451,1
0.2,15.1,21.9,0,5.7,1,-5,-3,-0.128762542,0
0,6.5,-7,0.5,-163,-4,-2,-7,0.333333333,0
0.6,-3.8,-33.4,-2,-158.2,0,3,-3,-0.17044335,0
0,0,0,0,0,0,4,0,0.028070175,1
0.6,4.4,3.2,0.4,-19.8,2,0,2,0.047619048,0
0,-15.05,-6.75,-0.5,-116.65,-2,0,5,-0.059210526,1
0.333333333,14.33333333,61.66666667,2,394.6666667,2,4,7,0.101809955,1
0,10,-1,1,107,3,2,6,0.119047619,1
-0.4,2.8,36.2,-0.2,75.4,2,2,-2,-0.078804348,1
0,-62.4,-34.4,0.6,178,0,-1,9,-0.098290598,0
0,12.2,9.6,1,94,-3,-1,3,0.217105263,1
-0.25,10.75,21.58333333,3.5,211.75,-3,0,-9,0.181818182,1
0.5,-4.5,-20,-1,-53,-7,-2,5,-0.191919192,0
0,-29.66666667,5.333333333,0.333333333,38,-2,-1,-6,0.08,1
0,21.33333333,35,0,-154.6666667,-1,2,0,-0.147058824,0
-0.333333333,14.25,16.5,1.416666667,-77.08333333,-6,-7,-4,0.046296296,1
-0.2,63,52.6,0,-11.8,-1,-1,-1,0.190967742,1
-1.6,-26.4,-28.6,-1.6,-24.6,0,4,4,0.033333333,1
-0.05,12,10.9,0.2,27,-4,-4,8,-0.290322581,0
0,-36.8,-38.4,0,124.6,3,3,-4,0.109730849,1
0,2.8,23.26666667,-1.6,-5.333333333,2,0,2,-0.120300752,0
1,-100,-103,-4,-161,4,2,-4,0.319444444,1
0,-13,-22.75,0.5,38.75,-4,-1,1,0.235294118,1
0.2,-17.2,-20.6,0.2,12.8,-1,-1,-7,0.134615385,0
0,0.8,-11,-0.6,27.2,1,1,-1,-0.366666667,0
0,-20.85,-16.05,1,163.8,-2,0,15,0.233766234,1
0,-7.333333333,-1.666666667,-0.666666667,-165.3333333,1,0,7,0.307692308,1
0.2,-2.8,-10.8,-0.4,8.6,0,3,6,-0.115,1
-1.2,10,38.4,4.4,369.4,1,4,-2,0.160087719,1
0,20,16.6,0.6,-34.8,1,-1,8,-0.081904762,0
0.2,-60.2,-116,0.6,112,0,3,8,-0.022222222,0
-0.8,6.9,20.8,2.75,250.75,2,-2,1,0.257657658,0
-0.4,-3,22.4,0.8,110.8,4,4,-2,0.048913043,1
-0.8,28.8,33.2,1.4,92,-1,4,-1,0.175,1
-0.25,-97.45,-116.7,0.7,75.15,1,-1,14,-0.046558704,1
-0.15,35.05,32.3,0.6,77.5,2,-3,-2,0.052738337,1
0,0,0,0,0,-4,-3,-2,0.5,1
-0.333333333,-23.2,-12.8,-0.933333333,9.866666667,-3,-1,2,-0.189247312,0
0.6,2.8,17.53333333,1.2,83.2,1,-2,-1,-0.009230769,1
0,10.5,13.5,0,33.5,1,3,5,-0.073578595,1
-0.3,44.25,65,-0.3,-6.6,2,2,5,-0.053333333,0
0.4,-22,-48.8,-1,-115.8,-4,-5,-4,0.220916569,1
1,3.333333333,-26.33333333,-0.333333333,-81.66666667,2,2,-10,0.178733032,1
-0.5,-11.9,-6,0.95,186.4,1,-1,2,0.064347826,1
-0.25,38.85,22.1,1.8,-51.5,-2,-7,3,-0.051136364,1
0.333333333,-3.333333333,0.333333333,-1.666666667,-117.3333333,6,8,9,-0.315789474,0
0.333333333,16.53333333,14.26666667,-0.066666667,-105.4666667,-3,0,1,0.096153846,0
-0.266666667,3.333333333,8.333333333,0.4,31.86666667,0,-8,11,-0.155279503,0
-0.2,9.4,20.2,0.4,174.4,0,1,-5,0.102077687,0
-0.333333333,-15.25,-15,2.416666667,84.83333333,2,4,-5,-0.007142857,1
0,56,142,0,185,0,-5,-7,0.051282051,0
0,1,-9.333333333,-2,-203,0,3,-9,0.346153846,1
-0.4,9.2,-0.8,-0.8,-143.4,-1,1,8,-0.246376812,0
0,-35.2,-46,0.8,1.2,-2,0,9,-0.036363636,0
0.2,-11.8,-5.4,-0.4,38.4,-1,-2,-5,0.138888889,1
0.8,9.6,2.2,-0.2,-77.6,0,2,0,0.081818182,1
-0.1,31.1,28.4,0.2,-43.2,-2,-3,6,-0.028837209,1
0.666666667,-25,-25,0,-37,4,5,2,0.173611111,1
0.75,7,-10,-0.5,-17.25,3,8,5,-0.190283401,1
0,29.8,16.6,-0.6,-184.4,0,4,3,0,1
0.666666667,-19.66666667,-13.33333333,-0.333333333,164,-2,1,5,-0.309782609,0
0,-4.4,-62.6,1.8,152.8,1,-4,6,0.075268817,1
0.2,49.6,35.2,-0.2,72.25,4,5,0,-0.046822742,0
0.25,10,-2.75,1.75,115.75,-4,4,7,0.035947712,0
0,41,33.6,-0.8,-118.4,1,0,-13,0.111111111,0
0.333333333,58,63.66666667,0.333333333,103.3333333,2,6,-5,-0.4,0
-0.8,71.8,107,3.6,329.6,0,-2,-4,0.09965035,1
0,46.8,69.6,0.4,142.2,-3,-2,5,-0.087679516,1
0.8,31.2,14.4,-2.6,-324.2,1,5,8,-0.186602871,0
-0.2,-12.8,37.8,0.2,-49.2,4,5,-4,0.004103967,1
-0.2,3.6,39,1,177,-2,-2,-7,0.155797101,1
0.1,8.75,16.7,-1.85,-48.85,3,3,-1,-0.067307692,1
0.2,-7.2,-21.2,-1.2,-60.4,1,2,2,-0.052536232,1
-0.2,-10.8,-0.266666667,0.333333333,50.6,-5,-5,-2,0.166666667,1
-0.666666667,18.8,19.33333333,-0.066666667,71.66666667,1,-1,6,-0.019607843,1
0.2,3.6,46.6,-3,65.2,-2,-3,10,-0.35,0
0,13.2,16.9,-1.9,-181.1,0,-4,5,-0.221428571,1
0.066666667,-10,-9.333333333,-1.133333333,-42.4,2,4,2,-0.094252874,0
-0.4,43.4,42,0.2,0.8,3,2,7,0,1
0,-74,-33,1,254.8,0,-1,-5,0.305517241,1
0,-20,-12.4,-0.2,-145.8,3,5,9,-0.067307692,0
0,33.6,51.4,0,72.2,0,7,-1,-0.0875,0
0.2,20,44.2,2.8,252.2,-8,-5,-3,0,1
0,-29.5,-15,-1.5,-82.5,0,-4,2,-0.107142857,1
0,-44.5,-29,4.5,279.5,-6,-4,-3,0.079051383,0
1,12,-7,-1,-55,-5,1,-5,0.168831169,1
1,-28,-50.66666667,-0.333333333,-70,-3,-2,3,-0.138181818,1
-0.8,-35.4,-27.6,0.2,-5.2,-2,-3,5,-0.04125,0
0,-5,-10,1,55.33333333,-1,0,-5,0.176767677,1
0,0,0,0,0,0,3,2,0.039215686,0
-0.4,-14.4,-3.4,0,27.2,2,3,-1,-0.040322581,0
0,-1.5,30,0.25,245.5,0,-4,-5,0.267857143,1
0,65.83333333,74.66666667,1,116.3333333,-3,-4,3,-0.118577075,1
0.2,-16.6,-21.2,-0.4,76.6,-1,1,10,-0.047619048,1
0.4,10,11.4,0.2,33.4,0,3,-9,0.118421053,1
0.6,-54.4,-83.4,0.2,3.8,-3,-3,6,-0.184640523,0
0,33.5,31.1,0.1,143.7,-1,-4,1,-0.065384615,0
0,17.4,35.8,1,250.4,3,2,3,0.045454545,1
0.333333333,55.33333333,49.16666667,0.666666667,59.5,2,1,-1,0.054545455,0
0,26,45,1,59,-1,-6,5,-0.005952381,1
0,-16.33333333,-0.333333333,2.666666667,119.6666667,5,0,5,-0.083333333,1
0.25,4.25,3.5,-0.75,-29.5,2,2,0,0.253869969,1
0.2,-26.2,-28.2,-1.2,-105,4,7,1,0.077586207,1
-0.2,-3,-8,0.2,-6.8,1,4,8,0.05514316,0
0.8,-20.8,-74.8,-3.8,-373.8,-2,0,0,-0.052083333,1
0.4,18.4,12.4,-0.6,-78.4,-2,0,-3,-0.048433048,0
0.2,34.8,48.2,1.8,142.8,0,-1,9,-0.09,1
0,9.4,-2.533333333,0,-0.2,-1,-3,13,0.040752351,1
0.2,-19.93333333,-64.53333333,-1.666666667,-97.66666667,1,0,15,-0.289855072,0
0.25,-10.5,-2.5,1.75,165.75,0,1,-7,0.134615385,1
0,138.5,138.5,0,5,3,3,4,0.296969697,1
0,2,-14,-6,-402,2,2,-4,-0.085714286,0
0,26.5,13.5,-3,-290.5,4,3,3,-0.027272727,0
0.2,21.1,4.5,-2.6,-228.2,1,1,4,0.036904762,1
1,-19,-30,-1,152,-2,-2,2,0.264705882,1
-0.166666667,-8.333333333,-18.66666667,0.916666667,35.58333333,-5,-5,-4,-0.074404762,0
-0.4,-37.6,-5,0.8,72.4,0,1,3,-0.099673203,0
1.333333333,26.66666667,-42.66666667,-3.666666667,-516.6666667,-1,-4,5,-0.05,0
-0.5,2.5,33,0.5,88,1,1,-7,0.269230769,1
-0.2,0.6,19.4,-0.4,-49,0,0,9,-0.140819964,0
0,-6,5,0,-22,-1,-2,0,-0.266666667,0
0,0.2,-25.6,-0.8,-223.4,3,4,1,0.071212121,1
0,-5.5,-2,0.25,81.75,1,-3,-3,0.025862069,0
0.2,26.95,17,-0.25,-63.6,-3,2,0,-0.021008403,1
-0.4,-44.6,-43.2,0.6,-67.6,2,6,2,0.064814815,1
0,43.86666667,66.6,0.866666667,141.0666667,-1,2,9,0.132440476,1
0,21.66666667,23,-2.333333333,-392.3333333,-3,2,-6,0.112820513,1
-0.25,-28.75,-22.5,1.5,0.75,-5,-10,4,0.031512605,0
0,-23.66666667,-24,-0.333333333,67.66666667,1,2,2,-0.100478469,1
0.8,-77.8,-86.6,-0.2,-71.6,0,2,4,-0.016666667,1
-0.4,18.6,39.6,0.8,116.2,2,2,-6,-0.114583333,0
0.2,21.8,15.2,1,38.4,1,-1,1,0.022222222,1
-0.25,11.65,33.3,1.55,169.05,-2,-6,3,-0.058470765,0
-0.4,9.2,15.2,0.4,-83.4,0,5,-7,0.304347826,1
0.6,25,24,0.2,132.2,0,-1,0,0.026442308,0
0,0,0,0,0,2,2,0,0.142857143,1
0.75,-2.5,-0.5,3.25,256.25,1,-3,0,-0.00125,1
0,-7.8,-15.6,1,43.6,0,-1,2,-0.122171946,1
0,-67,-84,0,-113,1,6,4,0.108552632,0
0,9,6,1,236.5,-5,-5,-10,-0.239316239,0
-0.8,37.2,44.4,0,-2.2,-1,-2,0,-0.017316017,1
-0.2,-3.6,-6.4,0,2.6,-1,0,1,-0.00621118,1
0.5,-4.75,-9,-0.5,-83.65,4,1,0,-0.146153846,1
0,2,9.2,0.2,-31.8,5,4,0,0.072580645,1
0,1,-5,0,31,-1,4,-2,0.133333333,0
0,38.33333333,58.66666667,-0.333333333,65.33333333,4,1,6,-0.115942029,1
0,-9.666666667,-25,0,7.666666667,-2,0,7,-0.125,1
0.4,45.8,75.9,0,132.3,1,3,8,-0.100600601,1
-0.3,16.3,56.1,0.3,-62.7,-5,-7,1,0.016666667,1
0,17.53333333,16.46666667,2.2,124.3333333,0,3,-4,-0.029220779,1
-1.1,-8.7,-9.1,0.4,35.9,0,3,4,0.075738126,1
0.2,18.4,12,-1,-87.6,1,3,5,-0.173740053,0
0.6,-49.4,-56.4,0,-63,1,1,-2,0.220588235,1
0.2,-5.6,-11.6,-4,-206.2,-1,-3,10,-0.021778584,0
-0.333333333,29.73333333,34.4,-2.066666667,-23.66666667,-1,4,5,-0.131299735,0
0.4,14,-32.2,-2.2,-152,-2,-1,1,-0.025498891,1
-0.2,23.7,61,-0.8,32.6,-1,-2,-4,0.028735632,0
0.25,42,50.5,0,48.75,-2,-1,-4,0.044871795,1
0,-14.4,-18,0.6,193.8,-1,-2,11,-0.284848485,0
1.2,3.6,14,-0.2,34.6,1,-6,-7,0.026153846,1
-0.2,6.6,-0.4,0,29.2,-4,-5,3,-0.072115385,1
0,-57.16666667,-57.5,-0.166666667,-64.83333333,2,2,-3,-0.102173913,1
0,-40.33333333,21.83333333,1.5,-15.33333333,2,3,-1,0.133333333,1
0.6,-54.2,-57,0,45.6,1,2,0,0.015957447,1
0.6,20.4,-26.6,1,35.8,2,0,1,0.137218045,0
-0.2,-9.8,-3.2,0,113.8,-1,2,-4,-0.079347826,1
0.2,29.6,28.2,-0.4,-13,-4,4,-2,0.009009009,1
-0.6,-26,-17.8,0.4,89.4,-3,-3,-1,-0.049450549,0
1,-16.6,-33.4,-0.2,-32,-1,-1,6,0.104827586,1
0,11.2,1.4,-1.8,-65.2,-2,-3,-1,-0.19047619,0
-0.4,20,23.4,0,17.8,1,2,2,0.109730849,0
0.666666667,-24.83333333,-34,0,-47.83333333,2,3,-2,0.066993464,0
-0.4,-29.6,-23,1.066666667,-73.46666667,0,3,-3,0.096153846,1
