Date,Weight,Link,Round,Time
"October 27, 2018",Lightweight,http://ufcstats.com/fight-details/3d7ea6012fd8f786,3,5:00
"October 27, 2018",Featherweight,http://ufcstats.com/fight-details/bd0622b184ab4f28,1,4:11
"October 27, 2018",Women's Bantamweight,http://ufcstats.com/fight-details/8dcfa933877e3a0b,3,5:00
"October 27, 2018",Lightweight,http://ufcstats.com/fight-details/9d204f44a9988b93,2,0:14
"October 27, 2018",Heavyweight,http://ufcstats.com/fight-details/4f42acd810ed5173,3,5:00
"October 27, 2018",Lightweight,http://ufcstats.com/fight-details/53bb7c4a606d60c0,3,5:00
"October 06, 2018",Lightweight,http://ufcstats.com/fight-details/3eea92e7f26fb05b,4,3:03
"October 06, 2018",Lightweight,http://ufcstats.com/fight-details/8f6dda53ea3b09c7,2,5:00
"October 06, 2018",Light Heavyweight,http://ufcstats.com/fight-details/3c5442bb62ca1505,3,5:00
"October 06, 2018",Heavyweight,http://ufcstats.com/fight-details/397ace87deeb8697,3,4:49
"October 06, 2018",Women's Strawweight,http://ufcstats.com/fight-details/adee1fc200ed1a12,3,5:00
"October 06, 2018",Flyweight,http://ufcstats.com/fight-details/8f5482992dad74d2,3,5:00
"October 06, 2018",Welterweight,http://ufcstats.com/fight-details/48ea8a30f7b88cfc,1,3:52
"October 06, 2018",Women's Bantamweight,http://ufcstats.com/fight-details/e2e524bb5392a3ea,1,3:26
"October 06, 2018",Lightweight,http://ufcstats.com/fight-details/c835ccffa472970e,3,3:42
"October 06, 2018",Women's Bantamweight,http://ufcstats.com/fight-details/21be9181725ab599,3,5:00
"October 06, 2018",Lightweight,http://ufcstats.com/fight-details/9bc042a700d9a531,2,1:19
"October 06, 2018",Welterweight,http://ufcstats.com/fight-details/68ba4aca75b02496,3,1:00
"September 22, 2018",Light Heavyweight,http://ufcstats.com/fight-details/7cdda45e7d52bf40,3,5:00
"September 22, 2018",Welterweight,http://ufcstats.com/fight-details/a409a5381f082e8f,1,0:39
"September 22, 2018",Light Heavyweight,http://ufcstats.com/fight-details/1669773acd404217,2,1:00
"September 22, 2018",Bantamweight,http://ufcstats.com/fight-details/f4187c30c311eb93,3,5:00
"September 22, 2018",Women's Strawweight,http://ufcstats.com/fight-details/a7492cbfb9b5d4a3,3,5:00
"September 22, 2018",Lightweight,http://ufcstats.com/fight-details/ba766bd03090dab9,2,3:22
"September 22, 2018",Lightweight,http://ufcstats.com/fight-details/3d9398386c84109b,2,4:10
"September 22, 2018",Light Heavyweight,http://ufcstats.com/fight-details/30eaf1650bc359b3,3,5:00
"September 22, 2018",Heavyweight,http://ufcstats.com/fight-details/d7c7b312279104d2,3,4:03
"September 22, 2018",Welterweight,http://ufcstats.com/fight-details/b509c337d181c567,2,4:42
"September 22, 2018",Women's Flyweight,http://ufcstats.com/fight-details/0c618cd41b88c558,1,4:55
"September 22, 2018",Middleweight,http://ufcstats.com/fight-details/c5479f20e4db357d,3,5:00
"September 22, 2018",Welterweight,http://ufcstats.com/fight-details/1c6d3ef6beb9966e,2,1:20
"September 22, 2018",Women's Strawweight,http://ufcstats.com/fight-details/37ff18106c6e38fc,1,1:21
"September 15, 2018",Heavyweight,http://ufcstats.com/fight-details/eebb4dde70a67369,1,4:26
"September 15, 2018",Light Heavyweight,http://ufcstats.com/fight-details/880f2bb0a639a5a0,2,2:41
"September 15, 2018",Heavyweight,http://ufcstats.com/fight-details/a7e8416f0d57c8e0,3,5:00
"September 15, 2018",Welterweight,http://ufcstats.com/fight-details/dd0a3aedba5cee87,3,5:00
"September 15, 2018",Middleweight,http://ufcstats.com/fight-details/d40f865aa6be9cd0,2,5:00
"September 15, 2018",Bantamweight,http://ufcstats.com/fight-details/c76fd2ddcbc4713d,3,5:00
"September 15, 2018",Lightweight,http://ufcstats.com/fight-details/ba33d0868b25483b,3,5:00
"September 15, 2018",Lightweight,http://ufcstats.com/fight-details/f56c6646b54c0662,3,5:00
"September 15, 2018",Light Heavyweight,http://ufcstats.com/fight-details/1687e2cd061b7aec,1,3:09
"September 15, 2018",Middleweight,http://ufcstats.com/fight-details/ed72edc2ce0f3c5f,2,0:42
"September 15, 2018",Welterweight,http://ufcstats.com/fight-details/67f559403a6ec7cb,3,5:00
"September 15, 2018",Bantamweight,http://ufcstats.com/fight-details/6455d9c54d99b851,3,5:00
"September 08, 2018",Welterweight,http://ufcstats.com/fight-details/b66ac52bfb217761,2,4:19
"September 08, 2018",Women's Strawweight,http://ufcstats.com/fight-details/dbf786f9808c6a08,1,1:58
"September 08, 2018",Featherweight,http://ufcstats.com/fight-details/b2625001e0b89369,2,3:46
"September 08, 2018",Bantamweight,http://ufcstats.com/fight-details/82342dc6be82778b,3,5:00
"September 08, 2018",Welterweight,http://ufcstats.com/fight-details/f3bebb48771a414a,1,0:43
"September 08, 2018",Women's Strawweight,http://ufcstats.com/fight-details/fd61e6146f3b2942,3,4:33
"September 08, 2018",Bantamweight,http://ufcstats.com/fight-details/e65ffb177a2c7669,2,3:42
"September 08, 2018",Welterweight,http://ufcstats.com/fight-details/6caf9ebf42ddae2e,2,1:23
"September 08, 2018",Middleweight,http://ufcstats.com/fight-details/7658965c2a700b39,2,2:17
"September 08, 2018",Welterweight,http://ufcstats.com/fight-details/294a9e9780afa789,3,5:00
"September 08, 2018",Lightweight,http://ufcstats.com/fight-details/e40a5bd62ce710ac,1,1:29
"September 08, 2018",Women's Bantamweight,http://ufcstats.com/fight-details/a65909d4083c2088,3,5:00
"September 08, 2018",Flyweight,http://ufcstats.com/fight-details/9399c772adc7bcab,3,5:00
"August 25, 2018",Lightweight,http://ufcstats.com/fight-details/d6f6ac29008509db,1,1:27
"August 25, 2018",Featherweight,http://ufcstats.com/fight-details/48a9d2a3967d13a4,3,5:00
"August 25, 2018",Women's Strawweight,http://ufcstats.com/fight-details/f20e742e6b0c0b3b,3,5:00
"August 25, 2018",Welterweight,http://ufcstats.com/fight-details/aa91cb7567d6c48a,1,2:26
"August 25, 2018",Flyweight,http://ufcstats.com/fight-details/7fe1486a2c33bf91,2,3:08
"August 25, 2018",Middleweight,http://ufcstats.com/fight-details/3b701c0a0525341b,3,4:42
"August 25, 2018",Welterweight,http://ufcstats.com/fight-details/62fecd327391557e,2,2:28
"August 25, 2018",Bantamweight,http://ufcstats.com/fight-details/3e0090669d51415f,2,1:01
"August 25, 2018",Middleweight,http://ufcstats.com/fight-details/5e3779f7c1c39679,3,5:00
"August 25, 2018",Welterweight,http://ufcstats.com/fight-details/67e1ec8ee2db3423,1,1:09
"August 25, 2018",Women's Flyweight,http://ufcstats.com/fight-details/9115354413739aa8,1,4:57
"August 25, 2018",Lightweight,http://ufcstats.com/fight-details/047d6739aa1d5c1e,3,5:00
"August 25, 2018",Bantamweight,http://ufcstats.com/fight-details/5362ea7c63432cf9,1,1:31
"August 04, 2018",Bantamweight,http://ufcstats.com/fight-details/de32c5a78aaf89e9,1,4:10
"August 04, 2018",Flyweight,http://ufcstats.com/fight-details/f2ca358ea9bec156,5,5:00
"August 04, 2018",Featherweight,http://ufcstats.com/fight-details/520f6379fefd8fda,1,4:15
"August 04, 2018",Women's Strawweight,http://ufcstats.com/fight-details/d2f6b87189908088,3,5:00
"August 04, 2018",Middleweight,http://ufcstats.com/fight-details/3b03f8d3a55f3cb2,3,5:00
"August 04, 2018",Bantamweight,http://ufcstats.com/fight-details/c8a9d3917d77ede2,3,5:00
"August 04, 2018",Bantamweight,http://ufcstats.com/fight-details/e57a78a422439774,3,5:00
"August 04, 2018",Bantamweight,http://ufcstats.com/fight-details/65223fa6055df489,3,5:00
"August 04, 2018",Featherweight,http://ufcstats.com/fight-details/e85e83ab4e60e768,3,5:00
"August 04, 2018",Flyweight,http://ufcstats.com/fight-details/866729ea2ceddb25,1,3:46
"August 04, 2018",Women's Strawweight,http://ufcstats.com/fight-details/5d8a1daadda47ace,3,5:00
"August 04, 2018",Bantamweight,http://ufcstats.com/fight-details/8e971c1ec4b981cc,2,4:53
"July 28, 2018",Lightweight,http://ufcstats.com/fight-details/bd1fc4ff619f4e61,2,4:05
"July 28, 2018",Featherweight,http://ufcstats.com/fight-details/6b47093b62155478,1,4:19
"July 28, 2018",Women's Strawweight,http://ufcstats.com/fight-details/0b2ae6c368369d1b,3,5:00
"July 28, 2018",Lightweight,http://ufcstats.com/fight-details/ef2c7bfced561374,3,5:00
"July 28, 2018",Welterweight,http://ufcstats.com/fight-details/77be83973766e104,3,5:00
"July 28, 2018",Featherweight,http://ufcstats.com/fight-details/11c851a73ffb55ba,3,5:00
"July 28, 2018",Lightweight,http://ufcstats.com/fight-details/e54c16d867875738,1,4:43
"July 28, 2018",Light Heavyweight,http://ufcstats.com/fight-details/95f37dc43e808ebf,1,4:25
"July 28, 2018",Lightweight,http://ufcstats.com/fight-details/3249bbbb7ce837ef,3,5:00
"July 28, 2018",Women's Flyweight,http://ufcstats.com/fight-details/c4253cb471013765,3,5:00
"July 28, 2018",Flyweight,http://ufcstats.com/fight-details/09ab925c4cfe0cc5,1,3:49
"July 28, 2018",Women's Strawweight,http://ufcstats.com/fight-details/d441715577c5934c,3,5:00
"July 28, 2018",Lightweight,http://ufcstats.com/fight-details/62f564662f33692d,1,1:52
"July 22, 2018",Light Heavyweight,http://ufcstats.com/fight-details/62389e8fb68f93a4,1,1:29
"July 22, 2018",Light Heavyweight,http://ufcstats.com/fight-details/e0e19f79019d63d2,3,5:00
"July 22, 2018",Middleweight,http://ufcstats.com/fight-details/20bbf7e139c73e8d,3,5:00
"July 22, 2018",Heavyweight,http://ufcstats.com/fight-details/8784ae31153178cd,3,5:00
"July 22, 2018",Welterweight,http://ufcstats.com/fight-details/23e03d226eb7af80,3,5:00
"July 22, 2018",Lightweight,http://ufcstats.com/fight-details/4f16ef3e707447a0,3,5:00
"July 22, 2018",Lightweight,http://ufcstats.com/fight-details/3ce7f58911773a56,3,5:00
"July 22, 2018",Welterweight,http://ufcstats.com/fight-details/e8190df7465ba2df,3,5:00
"July 22, 2018",Featherweight,http://ufcstats.com/fight-details/b71192c8fe23078c,3,5:00
"July 22, 2018",Light Heavyweight,http://ufcstats.com/fight-details/afb0d61f22e85d90,3,5:00
"July 22, 2018",Bantamweight,http://ufcstats.com/fight-details/110a49a43aafe044,1,0:59
"July 22, 2018",Light Heavyweight,http://ufcstats.com/fight-details/981ed463bf5d91a8,1,3:13
"July 22, 2018",Bantamweight,http://ufcstats.com/fight-details/43af04881587abbc,3,5:00
"July 14, 2018",Heavyweight,http://ufcstats.com/fight-details/35ebaf80f8730b14,5,5:00
"July 14, 2018",Welterweight,http://ufcstats.com/fight-details/543de77637ad2a20,2,3:13
"July 14, 2018",Featherweight,http://ufcstats.com/fight-details/786296db3c4749f1,3,5:00
"July 14, 2018",Welterweight,http://ufcstats.com/fight-details/a3dd2249d046cf9d,2,1:09
"July 14, 2018",Featherweight,http://ufcstats.com/fight-details/c3939438ae7934df,1,2:52
"July 14, 2018",Women's Bantamweight,http://ufcstats.com/fight-details/691c0d2f30e4de5a,3,5:00
"July 14, 2018",Bantamweight,http://ufcstats.com/fight-details/b25eacaca1499e30,3,5:00
"July 14, 2018",Featherweight,http://ufcstats.com/fight-details/67018331e90a9949,3,5:00
"July 14, 2018",Flyweight,http://ufcstats.com/fight-details/48d21357134ca51a,3,5:00
"July 14, 2018",Featherweight,http://ufcstats.com/fight-details/66ba984cc547e31a,3,1:29
"July 14, 2018",Women's Flyweight,http://ufcstats.com/fight-details/cda0d9b5ce9b9c12,3,5:00
"July 14, 2018",Flyweight,http://ufcstats.com/fight-details/c1677875a80c2584,2,2:00
"July 14, 2018",Women's Strawweight,http://ufcstats.com/fight-details/7fe2b6a9fc4748fa,3,5:00
"July 07, 2018",Heavyweight,http://ufcstats.com/fight-details/fccedc456048216b,1,4:33
"July 07, 2018",Heavyweight,http://ufcstats.com/fight-details/9bd9a8127b55fbf7,3,5:00
"July 07, 2018",Welterweight,http://ufcstats.com/fight-details/7a3947a0e7bc3558,3,5:00
"July 07, 2018",Lightweight,http://ufcstats.com/fight-details/d3f26e0fbf694375,2,0:52
"July 07, 2018",Light Heavyweight,http://ufcstats.com/fight-details/55bd050afe169b34,1,1:36
"July 07, 2018",Middleweight,http://ufcstats.com/fight-details/c9e4aa12aaa7309e,2,2:38
"July 07, 2018",Bantamweight,http://ufcstats.com/fight-details/148c26038e80465b,3,5:00
"July 07, 2018",Lightweight,http://ufcstats.com/fight-details/2817a6f9e09eb15f,3,5:00
"July 07, 2018",Welterweight,http://ufcstats.com/fight-details/9589b41c4637b057,3,5:00
"July 07, 2018",Lightweight,http://ufcstats.com/fight-details/bd97a96ac8203457,1,2:28
"July 07, 2018",Women's Strawweight,http://ufcstats.com/fight-details/c931097a857ed60c,3,5:00
"July 06, 2018",Middleweight,http://ufcstats.com/fight-details/247f9e56965a1c07,5,5:00
"July 06, 2018",Lightweight,http://ufcstats.com/fight-details/1d8e2e8e3bd28cad,3,5:00
"July 06, 2018",Featherweight,http://ufcstats.com/fight-details/1901d27ea35ae733,3,5:00
"July 06, 2018",Featherweight,http://ufcstats.com/fight-details/674f3fa16e717ff1,3,5:00
"July 06, 2018",Women's Flyweight,http://ufcstats.com/fight-details/7c2b219fe208c565,2,3:32
"July 06, 2018",Middleweight,http://ufcstats.com/fight-details/760b90b0805e0fbf,3,5:00
"July 06, 2018",Women's Flyweight,http://ufcstats.com/fight-details/b3caae587e956f54,3,4:21
"July 06, 2018",Lightweight,http://ufcstats.com/fight-details/4caa0dcdaa253612,1,3:32
"July 06, 2018",Lightweight,http://ufcstats.com/fight-details/9fc03704a10977b3,3,5:00
"July 06, 2018",Featherweight,http://ufcstats.com/fight-details/ca3963b76a38c408,3,5:00
"July 06, 2018",Featherweight,http://ufcstats.com/fight-details/4d549f33c0711a7a,3,5:00
"July 06, 2018",Middleweight,http://ufcstats.com/fight-details/363b72bf7f75091c,2,4:55
"June 23, 2018",Welterweight,http://ufcstats.com/fight-details/28c70663b99560a8,5,5:00
"June 23, 2018",Light Heavyweight,http://ufcstats.com/fight-details/bb4755924dfafaea,1,2:54
"June 23, 2018",Women's Flyweight,http://ufcstats.com/fight-details/2242e7df6f320ea6,3,5:00
"June 23, 2018",Welterweight,http://ufcstats.com/fight-details/484c48d3723e72cd,3,5:00
"June 23, 2018",Bantamweight,http://ufcstats.com/fight-details/8167bd097a16062f,1,3:28
"June 23, 2018",Bantamweight,http://ufcstats.com/fight-details/c5c5f678558a0ba2,2,4:59
"June 23, 2018",Featherweight,http://ufcstats.com/fight-details/bb7408d59b7279f7,2,4:40
"June 23, 2018",Welterweight,http://ufcstats.com/fight-details/b125025990755616,2,4:45
"June 23, 2018",Welterweight,http://ufcstats.com/fight-details/ab6cd718c5459eeb,1,2:44
"June 23, 2018",Women's Strawweight,http://ufcstats.com/fight-details/d80b0bea0e260b95,3,5:00
"June 23, 2018",Flyweight,http://ufcstats.com/fight-details/d5176b45df32f67e,3,5:00
"June 23, 2018",Flyweight,http://ufcstats.com/fight-details/26582aa0b79d2f20,2,4:04
"June 23, 2018",Women's Flyweight,http://ufcstats.com/fight-details/3d12c63c47828937,3,5:00
"June 09, 2018",Middleweight,http://ufcstats.com/fight-details/5a09fd7cb3db9705,5,5:00
"June 09, 2018",Welterweight,http://ufcstats.com/fight-details/eb6f80ccaf2a3dbc,5,5:00
"June 09, 2018",Women's Featherweight,http://ufcstats.com/fight-details/051124b25d576906,3,5:00
"June 09, 2018",Heavyweight,http://ufcstats.com/fight-details/319b09306094259b,3,5:00
"June 09, 2018",Welterweight,http://ufcstats.com/fight-details/64756e0f4b305da8,3,5:00
"June 09, 2018",Heavyweight,http://ufcstats.com/fight-details/7fd0f7b3866b2c75,3,2:56
"June 09, 2018",Women's Strawweight,http://ufcstats.com/fight-details/c3425412e4f2f486,3,5:00
"June 09, 2018",Featherweight,http://ufcstats.com/fight-details/32990cbf8976d94b,3,5:00
"June 09, 2018",Heavyweight,http://ufcstats.com/fight-details/140e810f952714ea,2,3:53
"June 09, 2018",Light Heavyweight,http://ufcstats.com/fight-details/8f9b16f170dbdbb6,1,0:53
"June 09, 2018",Flyweight,http://ufcstats.com/fight-details/5e2f2f5d9a756de9,3,5:00
"June 09, 2018",Lightweight,http://ufcstats.com/fight-details/e82d734674ce4d46,1,2:18
"June 09, 2018",Featherweight,http://ufcstats.com/fight-details/d3f5854d16fc31f9,1,0:50
"June 01, 2018",Bantamweight,http://ufcstats.com/fight-details/69b147aaaafeb47d,1,0:33
"June 01, 2018",Lightweight,http://ufcstats.com/fight-details/921a8db065cd8cc5,2,4:06
"June 01, 2018",Heavyweight,http://ufcstats.com/fight-details/f43f9861e73739c8,2,4:59
"June 01, 2018",Welterweight,http://ufcstats.com/fight-details/b7c7707ccea492c7,1,1:56
"June 01, 2018",Featherweight,http://ufcstats.com/fight-details/9cb4196446f3ce79,3,2:55
"June 01, 2018",Light Heavyweight,http://ufcstats.com/fight-details/194d73490eb731c6,3,5:00
"June 01, 2018",Women's Flyweight,http://ufcstats.com/fight-details/9fb0a4e18ddcd14c,3,5:00
"June 01, 2018",Lightweight,http://ufcstats.com/fight-details/a25633b1494f1360,3,5:00
"June 01, 2018",Welterweight,http://ufcstats.com/fight-details/026c4a26106cc158,3,5:00
"June 01, 2018",Lightweight,http://ufcstats.com/fight-details/19fc916df1f0e6ff,3,5:00
"June 01, 2018",Bantamweight,http://ufcstats.com/fight-details/4b155647201d549e,2,2:18
"June 01, 2018",Flyweight,http://ufcstats.com/fight-details/7969abc596485189,2,2:55
"May 27, 2018",Welterweight,http://ufcstats.com/fight-details/cd117bfce747184f,5,5:00
"May 27, 2018",Welterweight,http://ufcstats.com/fight-details/426ca5caeb857f1e,1,4:32
"May 27, 2018",Featherweight,http://ufcstats.com/fight-details/f6efb09c01e4cac6,3,2:41
"May 27, 2018",Featherweight,http://ufcstats.com/fight-details/52565f62fb3822db,3,5:00
"May 27, 2018",Welterweight,http://ufcstats.com/fight-details/9dcf8ce308eaa050,1,4:31
"May 27, 2018",Middleweight,http://ufcstats.com/fight-details/20b5de395c0f1375,2,1:47
"May 27, 2018",Middleweight,http://ufcstats.com/fight-details/8b1dc96a00a8e881,1,3:33
"May 27, 2018",Women's Bantamweight,http://ufcstats.com/fight-details/b3096e8dd4e90718,3,5:00
"May 27, 2018",Welterweight,http://ufcstats.com/fight-details/3e9ddcd30fdc5d85,3,5:00
"May 27, 2018",Women's Flyweight,http://ufcstats.com/fight-details/326c3eaa1e9e3dc4,2,2:05
"May 27, 2018",Middleweight,http://ufcstats.com/fight-details/f71d46f804307bd2,3,5:00
"May 19, 2018",Welterweight,http://ufcstats.com/fight-details/47f42aa7cf851a29,5,5:00
"May 19, 2018",Women's Strawweight,http://ufcstats.com/fight-details/24f2d2dd9fea5d79,1,2:44
"May 19, 2018",Light Heavyweight,http://ufcstats.com/fight-details/1290d7eb0fefd3f3,1,2:55
"May 19, 2018",Bantamweight,http://ufcstats.com/fight-details/db8887f2085f7971,3,5:00
"May 19, 2018",Women's Flyweight,http://ufcstats.com/fight-details/6222cdc86b12d251,3,5:00
"May 19, 2018",Welterweight,http://ufcstats.com/fight-details/47c140debc977214,1,4:16
"May 19, 2018",Welterweight,http://ufcstats.com/fight-details/df0d4130944776d9,3,5:00
"May 19, 2018",Flyweight,http://ufcstats.com/fight-details/49b47b5b5f15c7c0,3,5:00
"May 19, 2018",Women's Strawweight,http://ufcstats.com/fight-details/c571ac76ca45c1cb,1,0:33
"May 19, 2018",Featherweight,http://ufcstats.com/fight-details/79c22394d9c2144d,1,0:39
"May 19, 2018",Featherweight,http://ufcstats.com/fight-details/53febf2fb416f9de,3,5:00
"May 19, 2018",Bantamweight,http://ufcstats.com/fight-details/e6fdf9e67f84a0e0,3,5:00
