fighterid,link
1401,http://ufcstats.com/fighter-details/8a56ea383fd26e52
1402,http://ufcstats.com/fighter-details/e14b5aa06eea9653
1403,http://ufcstats.com/fighter-details/04b39f4e8eb59d7c
1404,http://ufcstats.com/fighter-details/5866fc86183a9fb8
1405,http://ufcstats.com/fighter-details/2a4200ead401a9ce
1406,http://ufcstats.com/fighter-details/fae67903c4fe636b
1407,http://ufcstats.com/fighter-details/bd878a638e0e3be3
1408,http://ufcstats.com/fighter-details/404ecb2700844072
1409,http://ufcstats.com/fighter-details/c7be22a47a58365a
1410,http://ufcstats.com/fighter-details/b59037262c8fe060
1411,http://ufcstats.com/fighter-details/2db0c114414d4f06
1412,http://ufcstats.com/fighter-details/b96939f2b8d88e82
1413,http://ufcstats.com/fighter-details/2b93ebd9f5417ad2
1414,http://ufcstats.com/fighter-details/dd12382f28296f7b
1415,http://ufcstats.com/fighter-details/7dfb56f24fe5ddea
1416,http://ufcstats.com/fighter-details/05b43e0ead3df345
1417,http://ufcstats.com/fighter-details/efd2b3e9bb7965a4
1418,http://ufcstats.com/fighter-details/fcce75a25c14a804
1419,http://ufcstats.com/fighter-details/e9bc5748e6a76bb6
1420,http://ufcstats.com/fighter-details/b6e6c3b1dcaae0a1
1421,http://ufcstats.com/fighter-details/c727c7d31c50c4cf
1422,http://ufcstats.com/fighter-details/a8e6a69796280f17
1423,http://ufcstats.com/fighter-details/5e84a859c6a82288
1424,http://ufcstats.com/fighter-details/d761b3766e38c5db
1425,http://ufcstats.com/fighter-details/6506c1d34da9c013
1426,http://ufcstats.com/fighter-details/0941df56f6ac954b
1427,http://ufcstats.com/fighter-details/ed209f6618c82e41
1428,http://ufcstats.com/fighter-details/9123c54d0a2b72dd
1429,http://ufcstats.com/fighter-details/cd01f0b768a32475
1430,http://ufcstats.com/fighter-details/bf43fed8f29e1671
1431,http://ufcstats.com/fighter-details/1ebdcb7488d0ebee
1432,http://ufcstats.com/fighter-details/ec71a892fada28c7
1433,http://ufcstats.com/fighter-details/3be081c29bf734d9
1434,http://ufcstats.com/fighter-details/b0bd0c5425668b8f
1435,http://ufcstats.com/fighter-details/24174a3f44ce8e03
1436,http://ufcstats.com/fighter-details/203c957eac95dd87
1437,http://ufcstats.com/fighter-details/78d48d3874dacafd
1438,http://ufcstats.com/fighter-details/4ac1ecf8ce59ef23
1439,http://ufcstats.com/fighter-details/c76ec2bc3a57666a
1440,http://ufcstats.com/fighter-details/7dcf06c1967801c1
1441,http://ufcstats.com/fighter-details/d6285cba1d1052e0
1442,http://ufcstats.com/fighter-details/37e03538c960bac6
1443,http://ufcstats.com/fighter-details/66ab58d0b3783607
1444,http://ufcstats.com/fighter-details/449c890bd90f3374
1445,http://ufcstats.com/fighter-details/0dba4df5f34d5ff0
1446,http://ufcstats.com/fighter-details/3f11b5d4bd76a6d9
1447,http://ufcstats.com/fighter-details/96c336b463e0662c
1448,http://ufcstats.com/fighter-details/c8097968da5e5f13
1449,http://ufcstats.com/fighter-details/8d5350fa18b79e9a
1450,http://ufcstats.com/fighter-details/49a74b9fb2e45fdf
1451,http://ufcstats.com/fighter-details/e81dd0bb8a64b550
1452,http://ufcstats.com/fighter-details/76984112f697631f
1453,http://ufcstats.com/fighter-details/470fedbc8563ac47
1454,http://ufcstats.com/fighter-details/3236bf606fe9fa5b
1455,http://ufcstats.com/fighter-details/dd992d569aaebee6
1456,http://ufcstats.com/fighter-details/7195e2a932686f82
1457,http://ufcstats.com/fighter-details/cc81c92fe2254935
1458,http://ufcstats.com/fighter-details/2d447cc91bdaa545
1459,http://ufcstats.com/fighter-details/5f87a5c00b3d17ed
1460,http://ufcstats.com/fighter-details/1f4b04a926ef1287
1461,http://ufcstats.com/fighter-details/30ea504870f8597b
1462,http://ufcstats.com/fighter-details/9bcf8603ceb25680
1463,http://ufcstats.com/fighter-details/0749d968e932df53
1464,http://ufcstats.com/fighter-details/c13042265355a290
1465,http://ufcstats.com/fighter-details/68c11c27d4d56572
1466,http://ufcstats.com/fighter-details/71df36d6d8cf0d74
1467,http://ufcstats.com/fighter-details/0c670b443c3d269f
1468,http://ufcstats.com/fighter-details/2b6d855c6e280fb1
1469,http://ufcstats.com/fighter-details/6c2030e0a143a94b
1470,http://ufcstats.com/fighter-details/e25bcbcdaf6537a1
1471,http://ufcstats.com/fighter-details/8b5f9ea38184ded3
1472,http://ufcstats.com/fighter-details/443f60bec7c3c3d5
1473,http://ufcstats.com/fighter-details/9eef6584fab21fbb
1474,http://ufcstats.com/fighter-details/a36556bb1565e32d
1475,http://ufcstats.com/fighter-details/3f7c14c7eca7195d
1476,http://ufcstats.com/fighter-details/7ea1f74cef32f906
1477,http://ufcstats.com/fighter-details/3d5b1ce6097dbb49
1478,http://ufcstats.com/fighter-details/15ec018d144710db
1479,http://ufcstats.com/fighter-details/365fee2da473b177
1480,http://ufcstats.com/fighter-details/232c582f29f8f65e
1481,http://ufcstats.com/fighter-details/9fa3bd637edd9aa2
1482,http://ufcstats.com/fighter-details/1971869b7e054261
1483,http://ufcstats.com/fighter-details/c945adc22c2bfe8f
1484,http://ufcstats.com/fighter-details/06827d70c53ff0d9
1485,http://ufcstats.com/fighter-details/b71ce838b01f2cad
1486,http://ufcstats.com/fighter-details/f215cfbd4ba3c270
1487,http://ufcstats.com/fighter-details/b8aef0faf4ce9b31
1488,http://ufcstats.com/fighter-details/bf9bc96336922271
1489,http://ufcstats.com/fighter-details/f9081770e28ea2e1
1490,http://ufcstats.com/fighter-details/64360e618823a8e4
1491,http://ufcstats.com/fighter-details/1c86754617d9813a
1492,http://ufcstats.com/fighter-details/64788ee44b062ded
1493,http://ufcstats.com/fighter-details/eeabcd4dc6619129
1494,http://ufcstats.com/fighter-details/3ec1e4ba98c9c85a
1495,http://ufcstats.com/fighter-details/202b0467521c9d6f
1496,http://ufcstats.com/fighter-details/1a98c9dbb7fc3959
1497,http://ufcstats.com/fighter-details/8bdac25ce0bb874d
1498,http://ufcstats.com/fighter-details/638cfec7ec559d6e
1499,http://ufcstats.com/fighter-details/282fa667ff9c51ed
1500,http://ufcstats.com/fighter-details/c06a9b48d4132c8e
1501,http://ufcstats.com/fighter-details/48e093ea1f43a053
1502,http://ufcstats.com/fighter-details/0ccab7c889ede9ea
1503,http://ufcstats.com/fighter-details/3c660c90d48fc80d
1504,http://ufcstats.com/fighter-details/46a2f24feb258ae0
1505,http://ufcstats.com/fighter-details/57ab4d7c0bc09a30
1506,http://ufcstats.com/fighter-details/cb52f9490c2dc069
1507,http://ufcstats.com/fighter-details/83825fad27ab3581
1508,http://ufcstats.com/fighter-details/8ce87f7e3a9baed2
1509,http://ufcstats.com/fighter-details/e3779ef06e98f185
1510,http://ufcstats.com/fighter-details/494b0bfdbac74502
1511,http://ufcstats.com/fighter-details/28c55b4087a6f136
1512,http://ufcstats.com/fighter-details/7339d340aa2889cb
1513,http://ufcstats.com/fighter-details/3058888c33149a53
1514,http://ufcstats.com/fighter-details/165c244bcca3ed26
1515,http://ufcstats.com/fighter-details/303a05a7aa3ff761
1516,http://ufcstats.com/fighter-details/5823ceab56741617
1517,http://ufcstats.com/fighter-details/c169545ab0825f44
1518,http://ufcstats.com/fighter-details/2c1170b825f58e57
1519,http://ufcstats.com/fighter-details/5ea918ea81b7dee2
1520,http://ufcstats.com/fighter-details/c0ab242c40decc55
1521,http://ufcstats.com/fighter-details/cc6f9d1e89f3449a
1522,http://ufcstats.com/fighter-details/0e21976afc92e4d1
1523,http://ufcstats.com/fighter-details/3dd92ff9fb0412b3
1524,http://ufcstats.com/fighter-details/1536a25e16fc299b
1525,http://ufcstats.com/fighter-details/072a10e85f7d4bff
1526,http://ufcstats.com/fighter-details/dd4c16777fb2ccf9
1527,http://ufcstats.com/fighter-details/af62f99eb7606308
1528,http://ufcstats.com/fighter-details/8163cd7de0342652
1529,http://ufcstats.com/fighter-details/459e4dc69ec669b2
1530,http://ufcstats.com/fighter-details/4665cbf36b08193b
1531,http://ufcstats.com/fighter-details/1ccf4e7caff270df
1532,http://ufcstats.com/fighter-details/ff6a1f63c254127e
1533,http://ufcstats.com/fighter-details/fb41432b622992a9
1534,http://ufcstats.com/fighter-details/eff47295daf721a6
1535,http://ufcstats.com/fighter-details/5713c1d2fac539ac
1536,http://ufcstats.com/fighter-details/9c42a0de8e012870
1537,http://ufcstats.com/fighter-details/8349d55cdecd393a
1538,http://ufcstats.com/fighter-details/4b8fb0453a596b8e
1539,http://ufcstats.com/fighter-details/00a3ff40c4b2cf21
1540,http://ufcstats.com/fighter-details/6e0273f9478be71e
1541,http://ufcstats.com/fighter-details/4a1329cc8eb0928a
1542,http://ufcstats.com/fighter-details/94508d80e1f885fc
1543,http://ufcstats.com/fighter-details/cc98d857b148e33a
1544,http://ufcstats.com/fighter-details/0778f94eb5d588a5
1545,http://ufcstats.com/fighter-details/0c5c66ddd1886b83
1546,http://ufcstats.com/fighter-details/ab850a77a0fa487d
1547,http://ufcstats.com/fighter-details/ad3f53c454cbbead
1548,http://ufcstats.com/fighter-details/9a2d3567abc02e34
1549,http://ufcstats.com/fighter-details/d1e1fdcea7c8a90a
1550,http://ufcstats.com/fighter-details/159da492e000afbf
1551,http://ufcstats.com/fighter-details/8d9586726252dbf7
1552,http://ufcstats.com/fighter-details/784285b7ae7dd85f
1553,http://ufcstats.com/fighter-details/5b5307450405abf0
1554,http://ufcstats.com/fighter-details/dcbf01d605681ad1
1555,http://ufcstats.com/fighter-details/9450848a71d53776
1556,http://ufcstats.com/fighter-details/8f2deefe8c5dfb5d
1557,http://ufcstats.com/fighter-details/cd85b48dc880fabd
1558,http://ufcstats.com/fighter-details/80d918336163b80c
1559,http://ufcstats.com/fighter-details/7ea4a9f07df33a45
1560,http://ufcstats.com/fighter-details/3f1d23b01c552a13
1561,http://ufcstats.com/fighter-details/49f78022126bf4a4
1562,http://ufcstats.com/fighter-details/fe5a9547479396ab
1563,http://ufcstats.com/fighter-details/d0314416a7f26527
1564,http://ufcstats.com/fighter-details/9deff9e3e8d94d47
1565,http://ufcstats.com/fighter-details/175852708cb55776
1566,http://ufcstats.com/fighter-details/5904b0b38dc6718d
1567,http://ufcstats.com/fighter-details/513c6f1715e547a8
1568,http://ufcstats.com/fighter-details/23a6e307077c6ccc
1569,http://ufcstats.com/fighter-details/8a59d346dc976a10
1570,http://ufcstats.com/fighter-details/b8c0f30ee9a98b69
1571,http://ufcstats.com/fighter-details/9ab9912e0f8fa6d6
1572,http://ufcstats.com/fighter-details/8c822811eedc11ad
1573,http://ufcstats.com/fighter-details/e4d2564ea0e34e2b
1574,http://ufcstats.com/fighter-details/8270c00fae24c922
1575,http://ufcstats.com/fighter-details/12f1b140e248bdb9
1576,http://ufcstats.com/fighter-details/cbd5d3cdd862e90e
1577,http://ufcstats.com/fighter-details/e023fa2e648ea0f1
1578,http://ufcstats.com/fighter-details/55f446032177b119
1579,http://ufcstats.com/fighter-details/7cdd3e5d3aa9cb39
1580,http://ufcstats.com/fighter-details/2de91c2244ad7e89
1581,http://ufcstats.com/fighter-details/6ded9184b2284645
1582,http://ufcstats.com/fighter-details/56c9acc4e86046a2
1583,http://ufcstats.com/fighter-details/92b62174c175ce19
1584,http://ufcstats.com/fighter-details/83fd97284f4bb4a4
1585,http://ufcstats.com/fighter-details/270b89c00ef0c55c
1586,http://ufcstats.com/fighter-details/53278852bcd91e11
1587,http://ufcstats.com/fighter-details/d7adfcfdf7c6c1f8
1588,http://ufcstats.com/fighter-details/38ed5a2299230227
1589,http://ufcstats.com/fighter-details/1dafccb62a0f98ec
1590,http://ufcstats.com/fighter-details/7413b80dbb0f8f9f
1591,http://ufcstats.com/fighter-details/1ff9589f9065a9ed
1592,http://ufcstats.com/fighter-details/f5431394fb284bb9
1593,http://ufcstats.com/fighter-details/40ff198adda94b9f
1594,http://ufcstats.com/fighter-details/f9ae6914f604aa9f
1595,http://ufcstats.com/fighter-details/d221ee27afc7a60e
1596,http://ufcstats.com/fighter-details/4d44f37107f01b9b
1597,http://ufcstats.com/fighter-details/0c9c0a43d3f3f49d
1598,http://ufcstats.com/fighter-details/9b198c73e3d0d289
1599,http://ufcstats.com/fighter-details/cfaf010d5b389c09
1600,http://ufcstats.com/fighter-details/dfae5da5676e4194
1601,http://ufcstats.com/fighter-details/3623bd267a2eef2e
1602,http://ufcstats.com/fighter-details/14ff46596ad80609
1603,http://ufcstats.com/fighter-details/bcad7223af3c19da
1604,http://ufcstats.com/fighter-details/d512d9f204059f57
1605,http://ufcstats.com/fighter-details/7e47047d0971d566
1606,http://ufcstats.com/fighter-details/f40ec51dd4de47c3
1607,http://ufcstats.com/fighter-details/91ea901c458e95dd
1608,http://ufcstats.com/fighter-details/5c1ca0c72b599a3c
1609,http://ufcstats.com/fighter-details/b7ffa72aa148599a
1610,http://ufcstats.com/fighter-details/9f755fb04cc21499
1611,http://ufcstats.com/fighter-details/4638cc6479cc0afe
1612,http://ufcstats.com/fighter-details/8f0d576beba1cfcd
1613,http://ufcstats.com/fighter-details/938ad489fb7a1f31
1614,http://ufcstats.com/fighter-details/948880beac71f028
1615,http://ufcstats.com/fighter-details/ba280572acfba13f
1616,http://ufcstats.com/fighter-details/5f99b2bafb10305f
1617,http://ufcstats.com/fighter-details/c2e3e67b5911bfb7
1618,http://ufcstats.com/fighter-details/57bad6a84230f0c9
1619,http://ufcstats.com/fighter-details/f3a078277b3b8ff4
1620,http://ufcstats.com/fighter-details/ec2d13a87d3d9541
1621,http://ufcstats.com/fighter-details/8d49545dadf9b919
1622,http://ufcstats.com/fighter-details/36df8e119aec6175
1623,http://ufcstats.com/fighter-details/d1e7fc58d4225cdf
1624,http://ufcstats.com/fighter-details/cf615eb4b7862c76
1625,http://ufcstats.com/fighter-details/d53482bef23235ba
1626,http://ufcstats.com/fighter-details/aac6edb0d5e0b7e9
1627,http://ufcstats.com/fighter-details/22061ff217907c78
1628,http://ufcstats.com/fighter-details/236a37d96d476164
1629,http://ufcstats.com/fighter-details/6448e57a9533b7e4
1630,http://ufcstats.com/fighter-details/fc31f896cde2bc2e
1631,http://ufcstats.com/fighter-details/69a400af4420cd6a
1632,http://ufcstats.com/fighter-details/c1ea9d56cd953586
1633,http://ufcstats.com/fighter-details/2676b28836a5a836
1634,http://ufcstats.com/fighter-details/b0550072e5f0afa7
1635,http://ufcstats.com/fighter-details/aed06011bf62237b
1636,http://ufcstats.com/fighter-details/a00ec21cfbba17b6
1637,http://ufcstats.com/fighter-details/6905d45bd71b50a9
1638,http://ufcstats.com/fighter-details/0b64d0fed453ef7f
1639,http://ufcstats.com/fighter-details/30b577b112bef42d
1640,http://ufcstats.com/fighter-details/777dea713da2441d
1641,http://ufcstats.com/fighter-details/c136b2a8852da5bd
1642,http://ufcstats.com/fighter-details/4b4753d19489297f
1643,http://ufcstats.com/fighter-details/54578e5927adea53
1644,http://ufcstats.com/fighter-details/8a9c6c4301f6d088
1645,http://ufcstats.com/fighter-details/6e92eb1242b46636
1646,http://ufcstats.com/fighter-details/185fb0200a4605e6
1647,http://ufcstats.com/fighter-details/a3be148af5c7b088
1648,http://ufcstats.com/fighter-details/1fb80f46d3c105d9
1649,http://ufcstats.com/fighter-details/6c7020b859c7a3ce
1650,http://ufcstats.com/fighter-details/7a39bbac8cc0fa70
1651,http://ufcstats.com/fighter-details/6c011be66326ad97
1652,http://ufcstats.com/fighter-details/6e7c758f5cdec01a
1653,http://ufcstats.com/fighter-details/0d0351c20169a499
1654,http://ufcstats.com/fighter-details/c575ab451e3c5b1d
1655,http://ufcstats.com/fighter-details/e50cd77732d39967
1656,http://ufcstats.com/fighter-details/67a992d4cff22466
1657,http://ufcstats.com/fighter-details/99c7610aa74995d3
1658,http://ufcstats.com/fighter-details/132505067f08c54d
1659,http://ufcstats.com/fighter-details/ca2efc9d7d523c43
1660,http://ufcstats.com/fighter-details/369e1ce458ef50a6
1661,http://ufcstats.com/fighter-details/97a6bbe6e6566a94
1662,http://ufcstats.com/fighter-details/b2e3aca4cd363477
1663,http://ufcstats.com/fighter-details/32be4b7f7de1c905
1664,http://ufcstats.com/fighter-details/3c0437fbeda06962
1665,http://ufcstats.com/fighter-details/44470bfd9483c7ad
1666,http://ufcstats.com/fighter-details/bc8f6b42767e28df
1667,http://ufcstats.com/fighter-details/fe5ca7ef93c3f6a7
1668,http://ufcstats.com/fighter-details/cc900c6a71ed23f3
1669,http://ufcstats.com/fighter-details/6dd758d34da8d254
1670,http://ufcstats.com/fighter-details/d38e8c6ae2dfc051
1671,http://ufcstats.com/fighter-details/501b07aec9b8fc2d
1672,http://ufcstats.com/fighter-details/b4eeac608fc82f88
1673,http://ufcstats.com/fighter-details/52ba464d9068d871
1674,http://ufcstats.com/fighter-details/6809c31286b08d97
1675,http://ufcstats.com/fighter-details/2525a853486ee670
1676,http://ufcstats.com/fighter-details/72c4b253d2f5ebf2
1677,http://ufcstats.com/fighter-details/4f11e9ce318ffbcb
1678,http://ufcstats.com/fighter-details/ee9d73f4fee9cbdd
1679,http://ufcstats.com/fighter-details/60029bcf496bd707
1680,http://ufcstats.com/fighter-details/f95381efb3051d81
1681,http://ufcstats.com/fighter-details/22aa91e402d0fe1f
1682,http://ufcstats.com/fighter-details/a7ddae0be8b78147
1683,http://ufcstats.com/fighter-details/19db7ac26308178f
1684,http://ufcstats.com/fighter-details/9310418684bc896f
1685,http://ufcstats.com/fighter-details/8bbc0cfc01bc1ba1
1686,http://ufcstats.com/fighter-details/8bb6f4479685bbcc
1687,http://ufcstats.com/fighter-details/523f6ad11dbe9b53
1688,http://ufcstats.com/fighter-details/3f56b99447f00607
1689,http://ufcstats.com/fighter-details/81801f57bd0a7c41
1690,http://ufcstats.com/fighter-details/a566371ba2ad7152
1691,http://ufcstats.com/fighter-details/dbea8c1cb327ab3d
1692,http://ufcstats.com/fighter-details/7c6e87729e824ef4
1693,http://ufcstats.com/fighter-details/8a70ceb3edbe757b
1694,http://ufcstats.com/fighter-details/d0c29452d3272603
1695,http://ufcstats.com/fighter-details/bffeb123b21c9aad
1696,http://ufcstats.com/fighter-details/9fe85152f351e737
1697,http://ufcstats.com/fighter-details/3e61082025db8137
1698,http://ufcstats.com/fighter-details/8cad40a75e5c97f5
1699,http://ufcstats.com/fighter-details/e82d5f54daa85a7e
1700,http://ufcstats.com/fighter-details/2ff2e6e5abea3e53
1701,http://ufcstats.com/fighter-details/f2ad06f1007c481a
1702,http://ufcstats.com/fighter-details/39cc64bf0a269db9
1703,http://ufcstats.com/fighter-details/81b8b3fb019dc69d
1704,http://ufcstats.com/fighter-details/32ba186f4b0e3267
1705,http://ufcstats.com/fighter-details/e56daf7725a0b5ab
1706,http://ufcstats.com/fighter-details/aa6e591c2a2cdecd
1707,http://ufcstats.com/fighter-details/45230be0641f3f53
1708,http://ufcstats.com/fighter-details/bc3ec52ef70fc155
1709,http://ufcstats.com/fighter-details/32c03df3c9760069
1710,http://ufcstats.com/fighter-details/2153a7f8396a46cc
1711,http://ufcstats.com/fighter-details/f65dcb22dada2223
1712,http://ufcstats.com/fighter-details/05560764359161e4
1713,http://ufcstats.com/fighter-details/179f1948dc234f1f
1714,http://ufcstats.com/fighter-details/172c2135e70f87b7
1715,http://ufcstats.com/fighter-details/7b310409440c9102
1716,http://ufcstats.com/fighter-details/b9c03e7a4557e542
1717,http://ufcstats.com/fighter-details/57887765f831e228
1718,http://ufcstats.com/fighter-details/9eb069062a0cfc13
1719,http://ufcstats.com/fighter-details/ef7fa30364cbe7f2
1720,http://ufcstats.com/fighter-details/77350fd0e6d1dba8
1721,http://ufcstats.com/fighter-details/00debc804e2b1cd4
1722,http://ufcstats.com/fighter-details/1e7483dbff40b84b
1723,http://ufcstats.com/fighter-details/e18a19001a3f7c7d
1724,http://ufcstats.com/fighter-details/ffc088e64fab57e9
1725,http://ufcstats.com/fighter-details/49f4b511932f71e9
1726,http://ufcstats.com/fighter-details/e5ecaf884b6da2bc
1727,http://ufcstats.com/fighter-details/ffdeb4fbea09ce75
1728,http://ufcstats.com/fighter-details/893d51aaf024eddd
1729,http://ufcstats.com/fighter-details/c32fb8c0f6471a4d
1730,http://ufcstats.com/fighter-details/fd5b6598a3b70c0a
1731,http://ufcstats.com/fighter-details/4fcf6e0c4e0e6664
1732,http://ufcstats.com/fighter-details/5c2ce761399dc9c5
1733,http://ufcstats.com/fighter-details/0d1c163b206e8c5f
1734,http://ufcstats.com/fighter-details/960d6cae8879ba2b
1735,http://ufcstats.com/fighter-details/9b75954db8db2a08
1736,http://ufcstats.com/fighter-details/dd37fd509af89f15
1737,http://ufcstats.com/fighter-details/8ef4a91ac694b7ce
1738,http://ufcstats.com/fighter-details/064b7dc68d786254
1739,http://ufcstats.com/fighter-details/ddf3e0ea10ea6d8c
1740,http://ufcstats.com/fighter-details/abd2109bc4cb0291
1741,http://ufcstats.com/fighter-details/3a12a2f096a6d975
1742,http://ufcstats.com/fighter-details/3aa794cbe1e3484b
1743,http://ufcstats.com/fighter-details/33e00249ef08d3a4
1744,http://ufcstats.com/fighter-details/16b89be2f5c16fba
1745,http://ufcstats.com/fighter-details/4834ff149dc9542a
1746,http://ufcstats.com/fighter-details/7e208569469c8bc8
1747,http://ufcstats.com/fighter-details/e4e0f310b3cf23a8
1748,http://ufcstats.com/fighter-details/ed74afc8b5b47a61
1749,http://ufcstats.com/fighter-details/1d36f1ac66cf689d
1750,http://ufcstats.com/fighter-details/b4c96c3d9139bf0e
1751,http://ufcstats.com/fighter-details/a4dc47001f202bcd
1752,http://ufcstats.com/fighter-details/701e057d63c124d9
1753,http://ufcstats.com/fighter-details/9147679e1a4ad4a3
1754,http://ufcstats.com/fighter-details/993d385f5a475375
1755,http://ufcstats.com/fighter-details/902ab9197b83d0db
1756,http://ufcstats.com/fighter-details/3f52ce18fb98008f
1757,http://ufcstats.com/fighter-details/b6c4451cb13c9303
1758,http://ufcstats.com/fighter-details/1d4bbaabd8b60173
1759,http://ufcstats.com/fighter-details/a7de976620f2ed13
1760,http://ufcstats.com/fighter-details/7b39035fae7268b8
1761,http://ufcstats.com/fighter-details/3a524c6700addc24
1762,http://ufcstats.com/fighter-details/b72a60a0cadff408
1763,http://ufcstats.com/fighter-details/a20d7dfaba74c067
1764,http://ufcstats.com/fighter-details/a9bcf8717dd12532
1765,http://ufcstats.com/fighter-details/4ae4049426e0161d
1766,http://ufcstats.com/fighter-details/b7ad576b8ae115e6
1767,http://ufcstats.com/fighter-details/5fceb45939fc0c8a
1768,http://ufcstats.com/fighter-details/a54fc2d6fc224dc3
1769,http://ufcstats.com/fighter-details/8e8e4487c621aa1c
1770,http://ufcstats.com/fighter-details/129537073431e52e
1771,http://ufcstats.com/fighter-details/fe91d254db77a7fc
1772,http://ufcstats.com/fighter-details/89a407032911e27e
1773,http://ufcstats.com/fighter-details/b57edace7b647f07
1774,http://ufcstats.com/fighter-details/c295de4e10acd4c9
1775,http://ufcstats.com/fighter-details/5f04e3d58d9ce982
1776,http://ufcstats.com/fighter-details/85d0fafb8b75d634
1777,http://ufcstats.com/fighter-details/bad8be5827ea1bf1
1778,http://ufcstats.com/fighter-details/e9e7e1c8ff289e1b
1779,http://ufcstats.com/fighter-details/c4731f43693b96b8
1780,http://ufcstats.com/fighter-details/98f6da59d765ec94
1781,http://ufcstats.com/fighter-details/c10eb2f12c489f6d
1782,http://ufcstats.com/fighter-details/fb79582c410d049e
1783,http://ufcstats.com/fighter-details/d403b1a6f278c95e
1784,http://ufcstats.com/fighter-details/e7fe5315b1efeb92
1785,http://ufcstats.com/fighter-details/2284092f8b63273b
1786,http://ufcstats.com/fighter-details/1ed32eaaba9ffe10
1787,http://ufcstats.com/fighter-details/7abe471b61725980
1788,http://ufcstats.com/fighter-details/da1d8d76404bb6b5
1789,http://ufcstats.com/fighter-details/6bf5a7d3e081ade2
1790,http://ufcstats.com/fighter-details/8abf70f79e9e27c2
1791,http://ufcstats.com/fighter-details/b406da701c479076
1792,http://ufcstats.com/fighter-details/2650e2f846a30f64
1793,http://ufcstats.com/fighter-details/276c60b14b571dd4
1794,http://ufcstats.com/fighter-details/c4af2feb4b58bc3b
1795,http://ufcstats.com/fighter-details/36207c58e854cae5
1796,http://ufcstats.com/fighter-details/30a09e43f15f1d75
1797,http://ufcstats.com/fighter-details/ffc3e6daaa6da0b7
1798,http://ufcstats.com/fighter-details/3591d0d5d382a381
1799,http://ufcstats.com/fighter-details/d4f364dd076bb0e2
1800,http://ufcstats.com/fighter-details/d3c554d6e11fc9d6
1801,http://ufcstats.com/fighter-details/efb9a43415a56d34
1802,http://ufcstats.com/fighter-details/c06d554ce1713fd3
1803,http://ufcstats.com/fighter-details/173acb3f920082b8
1804,http://ufcstats.com/fighter-details/69e8c632135af48b
1805,http://ufcstats.com/fighter-details/2c6e81426dd7573c
1806,http://ufcstats.com/fighter-details/b959e8c7fd8390d2
1807,http://ufcstats.com/fighter-details/575360be653ad6a6
1808,http://ufcstats.com/fighter-details/d188a3b817860ec6
1809,http://ufcstats.com/fighter-details/ba043b03eb799063
1810,http://ufcstats.com/fighter-details/564c2f5f9eb45d67
1811,http://ufcstats.com/fighter-details/7bc96507e4b38d3b
1812,http://ufcstats.com/fighter-details/50d2f0018bcf9eef
1813,http://ufcstats.com/fighter-details/e5ca2bc2451a5956
1814,http://ufcstats.com/fighter-details/87f3bbf52e6c9dc9
1815,http://ufcstats.com/fighter-details/d2a9be6bf2de624c
1816,http://ufcstats.com/fighter-details/d6d5da3c209884bc
1817,http://ufcstats.com/fighter-details/2e25c1d983c26311
1818,http://ufcstats.com/fighter-details/d5b7fac960e58920
1819,http://ufcstats.com/fighter-details/bc7230f231701d66
1820,http://ufcstats.com/fighter-details/e5d03e4d966126bd
1821,http://ufcstats.com/fighter-details/fb8a3025ae722e64
1822,http://ufcstats.com/fighter-details/5431dccc09118234
1823,http://ufcstats.com/fighter-details/fc60ecf0671b9489
1824,http://ufcstats.com/fighter-details/1ad381c8994c4e5b
1825,http://ufcstats.com/fighter-details/f3a853544e4413c4
1826,http://ufcstats.com/fighter-details/d0a5ef38a7778ac2
1827,http://ufcstats.com/fighter-details/cf9d24e4bd0cf2ce
1828,http://ufcstats.com/fighter-details/bd21a1e3d41c97ee
1829,http://ufcstats.com/fighter-details/c1a5d3843596df92
1830,http://ufcstats.com/fighter-details/fe435e440b5de0ff
1831,http://ufcstats.com/fighter-details/44bc27bfa76dcd9e
1832,http://ufcstats.com/fighter-details/901cddcbfa079097
1833,http://ufcstats.com/fighter-details/5cafbc97dba2e797
1834,http://ufcstats.com/fighter-details/ccd1299e0345e0ce
1835,http://ufcstats.com/fighter-details/43563a32c3f10e95
1836,http://ufcstats.com/fighter-details/28f3c2258a1d8874
1837,http://ufcstats.com/fighter-details/5755960ebd0b16f6
1838,http://ufcstats.com/fighter-details/80dbeb1dd5b53e64
1839,http://ufcstats.com/fighter-details/d8d7b24d276c8cb0
1840,http://ufcstats.com/fighter-details/8f2939f5fd9cca1e
1841,http://ufcstats.com/fighter-details/15b1b21cd743d652
1842,http://ufcstats.com/fighter-details/ff4c3ab594c7fac3
1843,http://ufcstats.com/fighter-details/f8fe2053d73d7bcf
1844,http://ufcstats.com/fighter-details/915c8d39d4a0e7d1
1845,http://ufcstats.com/fighter-details/af90b10c785ced3e
1846,http://ufcstats.com/fighter-details/36fbaa49a09ff997
1847,http://ufcstats.com/fighter-details/10657c60ce349e0f
1848,http://ufcstats.com/fighter-details/db5dc7cb80d7d418
1849,http://ufcstats.com/fighter-details/16af2d5a6f28bee2
1850,http://ufcstats.com/fighter-details/0876d21328cf4a45
1851,http://ufcstats.com/fighter-details/d43a048a880efdff
1852,http://ufcstats.com/fighter-details/86f582852a5b240a
1853,http://ufcstats.com/fighter-details/7be63795363029e8
